"report_id","date_time","police_beat","street_no","street_dir","street_name","street_type","cross_st_dir","cross_st_name","cross_st_type","violation_section","violation_type","charge_desc","injured","killed","hit_run_lvl"
"172611","2017-04-03 00:25:00","231","11000"," ","POWAY","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"172526","2017-04-03 00:26:00","441","4400"," ","LOGAN","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172772","2017-04-03 05:34:00","626","3500"," ","INDIA","STREET"," "," "," ","21658A","VC","LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING","1","0",""
"173425","2017-04-03 08:51:00","613","0"," ","NIMITZ","BOULEVARD"," ","WEST POINT LOMA","BOULEVARD","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0",""
"172737","2017-04-03 10:16:00","725","6100"," ","BUSINESS CENTER","COURT"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"172618","2017-04-03 10:30:00","124","1000"," ","TORREY PINES","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"172660","2017-04-03 11:01:00","628","3600"," ","PACIFIC","HIGHWAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"172661","2017-04-03 11:36:00","526","300"," ","BEECH","STREET"," "," "," ","21950B","VC","PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC","1","0",""
"172649","2017-04-03 12:50:00","115","8500"," ","GENESEE","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172900","2017-04-03 14:10:00","528","0"," ","I-5 SB"," ","W","LAUREL","STREET","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172706","2017-04-03 14:38:00","931","6500"," ","MIRAMAR","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0",""
"172597","2017-04-03 14:50:00","314","2700"," ","MEADOW LARK","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172652","2017-04-03 15:00:00","825","4700"," ","KENSINGTON","DRIVE"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"172640","2017-04-03 16:35:00","444","3500"," ","MARKET","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"172644","2017-04-03 16:40:00","242","10100"," ","PARKDALE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"172667","2017-04-03 18:10:00","833","4600"," ","UNIVERSITY","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173039","2017-04-03 18:15:00","122","2700"," ","GARNET","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"172699","2017-04-03 20:12:00","725","600"," ","DENNERY","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"173110","2017-04-03 20:25:00","111","7200"," ","MESA COLLEGE","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"172621","2017-04-03 22:17:00","326","5100"," ","COLLEGE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172620","2017-04-03 23:43:00","327","5000"," ","CATOCTIN","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"172643","2017-04-04 00:01:00","446","100","S","EUCLID","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","0","0","MISDEMEANOR"
"172648","2017-04-04 00:01:00","124","8800"," ","VILLA LA JOLLA","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172797","2017-04-04 00:01:00","124","8200"," ","LA JOLLA SHORES","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"174995","2017-04-04 00:01:00","115","3900"," ","NOBEL","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172656","2017-04-04 00:03:00","611","4000"," ","SPORTS ARENA","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"172700","2017-04-04 09:00:00","712","4500"," ","CAM DE LA PLAZA"," "," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","3","0",""
"172677","2017-04-04 09:15:00","234","15800"," ","BERNARDO CENTER","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172735","2017-04-04 09:32:00","615","3000"," ","NIMITZ","BOULEVARD"," "," "," ","22100A","VC","RIGHT TURNS AT INTERSECTIONS","0","0",""
"173021","2017-04-04 11:32:00","432","0"," ","EUCLID","AVENUE"," ","IMPERIAL","AVENUE","21453B","VC","AFTER STOPPING YIELD TO PEDESTRIANS","0","0","MISDEMEANOR"
"172866","2017-04-04 12:00:00","327","4800"," ","CATOCTIN","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172665","2017-04-04 12:30:00","626","3400"," ","SUTHERLAND","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"172742","2017-04-04 14:02:00","124","6600"," ","LA JOLLA","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172672","2017-04-04 14:45:00","935","14200"," ","EL CAMINO REAL"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173375","2017-04-04 16:00:00","622","5900"," ","LINDA VISTA","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172701","2017-04-04 16:18:00","524","700"," ","BROADWAY"," "," "," "," ","21650.1","VC","BICYCLE DRIVING ON WRONG SIDE OF ROAD","1","0",""
"172664","2017-04-04 16:30:00","722","2000"," ","ILEX","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172663","2017-04-04 17:00:00","512","1800"," ","JULIAN","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"172691","2017-04-04 17:00:00","831","4000"," ","MENLO","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172705","2017-04-04 17:00:00","836","4300"," ","MAPLE","STREET"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","1","0",""
"172681","2017-04-04 18:20:00","115","8900"," ","TOWNE CENTRE","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172704","2017-04-04 18:30:00","831","4200"," ","45TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"172662","2017-04-04 18:40:00","511","2800"," ","BOSTON","AVENUE"," "," "," ","22103","VC","U-TURN IN RESIDENCE DISTRICT","0","0","MISDEMEANOR"
"172641","2017-04-04 20:30:00","243","9400"," ","KEARNY MESA","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172666","2017-04-04 20:30:00","327","6600"," ","ALVARADO","ROAD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"172846","2017-04-04 20:45:00","623","7000"," ","FRIARS","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172980","2017-04-04 20:51:00","627","3700"," ","PARK","BOULEVARD"," "," "," ","21660","VC","APPROACHING VEHICLES","0","0","MISDEMEANOR"
"172985","2017-04-04 20:52:00","813","3700"," ","PARK","BOULEVARD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0","MISDEMEANOR"
"172689","2017-04-04 21:00:00","838","3800"," ","UNIVERSITY","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"172809","2017-04-05 00:01:00","438","6300"," ","CALLE PAVANA"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172675","2017-04-05 01:00:00","242","7800"," ","ACAMA","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172690","2017-04-05 01:32:00","833","3700"," ","CHAMOUNE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"172674","2017-04-05 03:51:00","242","11400"," ","AVNDA DEL GATO"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172746","2017-04-05 05:10:00","312","9900"," ","AERO","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"173780","2017-04-05 07:00:00","242","11100"," ","AVNDA DEL GATO"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172932","2017-04-05 07:09:00","621","2600"," ","GENESEE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"172714","2017-04-05 07:20:00","512","3100"," ","OCEAN VIEW","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172709","2017-04-05 08:00:00","242","11700"," ","BLACK MTN","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172777","2017-04-05 08:48:00","312","8200"," ","MAST","BOULEVARD"," "," "," ","22100B","VC","LEFT TURNS AT INTERSECTIONS","1","0",""
"172676","2017-04-05 09:50:00","234","11600"," ","BERNARDO PLAZA","COURT"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"172747","2017-04-05 10:10:00","621","2500"," ","GENESEE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"173119","2017-04-05 10:30:00","524","400","W","A","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172867","2017-04-05 12:15:00","813","4600"," ","OHIO","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172740","2017-04-05 12:45:00","315","9500"," ","FRIARS","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"172687","2017-04-05 12:55:00","447","1300"," ","EUCLID","AVENUE"," "," "," ","22100A","VC","RIGHT TURNS AT INTERSECTIONS","0","0","MISDEMEANOR"
"172837","2017-04-05 13:19:00","437","6100"," ","PARADISE VALLEY","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172807","2017-04-05 13:51:00","446","4700"," ","CASTANA","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"172694","2017-04-05 14:46:00","115","6300"," ","GENESEE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"172707","2017-04-05 15:00:00","614","2100"," ","FROUDE","STREET"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","1","0",""
"172719","2017-04-05 15:39:00","813","2100"," ","UNIVERSITY","AVENUE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"172730","2017-04-05 15:40:00","235","14800"," ","SAN PASQUAL VALLEY","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172832","2017-04-05 15:43:00","627","700"," ","UNIVERSITY","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172727","2017-04-05 16:00:00","613","4200"," ","WEST POINT LOMA","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172716","2017-04-05 16:30:00","511","1600"," ","LOGAN","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172686","2017-04-05 17:00:00","516","200"," ","32ND","STREET"," "," "," ","22517","VC","OPENING AND CLOSING DOORS","0","0","MISDEMEANOR"
"172715","2017-04-05 17:19:00","541","0"," ","12TH","AVENUE"," ","IMPERIAL","AVENUE","21202A","VC","BICYCLIST FAILURE TO USE RIGHT EDGE ROAD","1","0",""
"172743","2017-04-05 18:40:00","114","5100"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172710","2017-04-05 19:45:00","233","8900"," ","PARK VILLAGE","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"172685","2017-04-05 19:48:00","526","1400"," ","06TH","AVENUE"," "," "," ","22100A","VC","RIGHT TURNS AT INTERSECTIONS","0","0","MISDEMEANOR"
"172934","2017-04-05 20:15:00","446","1200","S","47TH","STREET"," "," "," ","21954A","VC","PEDESTRIANS OUTSIDE CROSSWALKS","0","1",""
"172688","2017-04-05 21:30:00","831","4200"," ","45TH","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"172930","2017-04-05 21:30:00","447","4800"," ","FEDERAL","BOULEVARD"," "," "," ","21457A","VC","FLASHING RED FAILING TO STOP FOR","3","0",""
"172712","2017-04-05 22:20:00","122","4700"," ","INGRAHAM","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"172718","2017-04-05 22:24:00","825","4500"," ","FAIRMOUNT","AVENUE"," "," "," ","21651B","VC","DRIVE THE WRONG WAY ON A DIVIDED HIGHWAY","5","0",""
"172908","2017-04-05 23:30:00","813","3800"," ","29TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173121","2017-04-05 23:52:00","122","1500"," ","GARNET","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172729","2017-04-06 00:01:00","111","5600"," ","BALBOA","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172720","2017-04-06 00:44:00","121","800"," ","WEST MISSION BAY","DRIVE"," "," "," ","23152A","VC","DUI ALCOHOL","0","0",""
"172693","2017-04-06 01:29:00","627","3400"," ","06TH","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","3","0","MISDEMEANOR"
"172804","2017-04-06 02:00:00","529","2300"," ","FRONT","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173070","2017-04-06 09:00:00","122","800"," ","THOMAS","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"172748","2017-04-06 11:30:00","934","3600"," ","VALLEY CENTRE","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172873","2017-04-06 11:30:00","527","900","W","GRAPE","STREET"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","2","0",""
"172835","2017-04-06 12:32:00","437","7800"," ","PARADISE VALLEY","ROAD"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"172753","2017-04-06 12:45:00","111","7400"," ","MESA COLLEGE","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172871","2017-04-06 13:10:00","123","1100"," ","SEA WORLD","DRIVE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","3","0",""
"172738","2017-04-06 13:16:00","521","1400"," ","F","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"172836","2017-04-06 15:00:00","446","4800"," ","LOGAN","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"172731","2017-04-06 16:00:00","121","2800"," ","MISSION","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172917","2017-04-06 16:45:00","623","2500"," ","HOTEL","CIRCLE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","4","0",""
"172859","2017-04-06 17:42:00","123","2400"," ","WEST MISSION BAY","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172884","2017-04-06 18:00:00","451","1900"," ","54TH","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"172778","2017-04-06 18:11:00","313","7500"," ","BALBOA","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","2","0",""
"172744","2017-04-06 18:47:00","122","4300"," ","FANUEL","STREET"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"172814","2017-04-06 20:00:00","821","4400"," ","ALAMO","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172754","2017-04-06 21:00:00","627","900"," ","UNIVERSITY","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172880","2017-04-06 21:34:00","724","2300"," ","PALM","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172850","2017-04-06 21:40:00","446","5000"," ","LOGAN","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172741","2017-04-06 21:41:00","243","9600"," ","MIRAMAR","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"172728","2017-04-06 22:00:00","614","5100"," ","BRIGHTON","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172834","2017-04-06 22:15:00","447","1500"," ","EUCLID","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","1","0",""
"172801","2017-04-06 23:05:00","838","3500"," ","UNIVERSITY","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172935","2017-04-06 23:18:00","628","1100","W","LAUREL","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","0","1",""
"172806","2017-04-07 00:01:00","444","800"," ","42ND","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"176469","2017-04-07 00:01:00","524","1100"," ","PACIFIC","HIGHWAY"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172725","2017-04-07 01:03:00","529","100"," ","KALMIA","STREET"," "," "," ","22450(A)","VC","STOP REQUIREMENTS STATE STOP LINE","1","0","MISDEMEANOR"
"172815","2017-04-07 04:05:00","723","900"," ","PICADOR","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"172914","2017-04-07 06:41:00","723","1200"," ","PAXTON","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"172851","2017-04-07 08:00:00","124","900"," ","GENTER","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172798","2017-04-07 09:30:00","313","6900"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172833","2017-04-07 09:31:00","432","5400"," ","IMPERIAL","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172885","2017-04-07 09:53:00","824","4400"," ","EL CAJON","BOULEVARD"," "," "," ","22450(A)","VC","STOP REQUIREMENTS STATE STOP LINE","1","0",""
"173012","2017-04-07 10:05:00","313","5300"," ","KEARNY VILLA","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"173525","2017-04-07 11:05:00","813","3300"," ","31ST","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"173692","2017-04-07 12:00:00","821","6300"," ","EL CAJON","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172795","2017-04-07 12:18:00","115","0"," ","GOVERNOR","DRIVE"," ","STADIUM","STREET","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173901","2017-04-07 12:42:00","113","5500"," ","REGENTS","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0",""
"173245","2017-04-07 12:50:00","713","0"," ","BRITANNIA","BOULEVARD"," ","SR-905 EB"," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","4","0",""
"173066","2017-04-07 13:06:00","446","100"," ","EUCLID","AVENUE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0","MISDEMEANOR"
"173001","2017-04-07 13:57:00","512","3100"," ","COMMERCIAL","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","2","0",""
"172779","2017-04-07 14:30:00","315","2200"," ","CAM DEL RIO"," "," "," "," ","21453B","VC","AFTER STOPPING YIELD TO PEDESTRIANS","2","0",""
"172781","2017-04-07 14:40:00","315","5000"," ","MISSION CENTER","ROAD"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"172831","2017-04-07 14:50:00","529","400","W","HAWTHORN","STREET"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","1","0",""
"172828","2017-04-07 15:08:00","821","0"," ","70TH","STREET"," ","AMHERST","STREET","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"172824","2017-04-07 15:51:00","122","2200"," ","GARNET","AVENUE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"172770","2017-04-07 16:27:00","242","10300"," ","CAM RUIZ"," "," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172769","2017-04-07 16:50:00","242","8900"," ","MIRA MESA","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"172882","2017-04-07 16:56:00","232","11300"," ","CARMEL MTN","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172793","2017-04-07 17:20:00","122","2600"," ","GARNET","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"172952","2017-04-07 18:15:00","613","4500"," ","VOLTAIRE","STREET"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","2","0",""
"172886","2017-04-07 18:45:00","521","100"," ","14TH","STREET"," "," "," ","23152A","VC","DUI ALCOHOL","0","0",""
"173391","2017-04-07 18:59:00","725","1100"," ","SUNSET CROSSING","POINT"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"172802","2017-04-07 19:03:00","725","500"," ","BLACK CORAL","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172905","2017-04-07 19:30:00","525","100"," ","G","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172803","2017-04-07 20:21:00","521","1600"," ","G","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"172819","2017-04-07 20:40:00","122","1900"," ","HORNBLEND","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"173092","2017-04-07 21:36:00","833","3700"," ","46TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"172813","2017-04-07 21:45:00","813","3000"," ","EL CAJON","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
